SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,SUBBASIN,IMD_STAGE
2022347N12074,2022,UNNAMED,2022-12-17 12:00:00,13.7,60.9,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-17 15:00:00,13.6,60.3,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-17 18:00:00,13.6,59.7,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-17 21:00:00,13.5,59.1,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 00:00:00,13.5,58.6,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 03:00:00,13.5,58.1,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 06:00:00,13.4,57.5,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 09:00:00,13.3,56.9,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 12:00:00,13.1,56.4,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 15:00:00,12.6,56.0,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 18:00:00,12.0,55.8,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-18 21:00:00,11.7,55.6,,,AS,Super Cyclonic Storm
2022347N12074,2022,UNNAMED,2022-12-19 00:00:00,11.6,55.4,,,AS,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-22 03:00:00,9.0,85.0,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-22 06:00:00,9.5,84.8,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-22 09:00:00,9.7,84.6,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-22 12:00:00,9.8,84.5,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-22 15:00:00,10.0,84.3,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-22 18:00:00,10.1,84.2,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-22 21:00:00,10.1,84.2,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-23 00:00:00,10.1,84.2,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-23 03:00:00,10.1,84.2,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-23 06:00:00,10.4,84.8,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-23 09:00:00,10.6,85.2,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-23 12:00:00,10.6,85.4,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-23 15:00:00,10.5,85.5,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-23 18:00:00,10.4,85.3,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-23 21:00:00,10.6,84.9,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-24 00:00:00,10.8,84.5,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-24 03:00:00,10.7,84.2,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-24 06:00:00,10.4,83.7,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-24 09:00:00,10.0,83.3,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-24 12:00:00,9.7,83.0,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-24 15:00:00,9.5,82.7,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-24 18:00:00,9.3,82.5,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-24 21:00:00,9.2,82.3,,,BB,Super Cyclonic Storm
2022356N09085,2022,UNNAMED,2022-12-25 00:00:00,9.0,82.2,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-25 03:00:00,8.8,82.0,25.0,1004.0,BB,Depression
2022356N09085,2022,UNNAMED,2022-12-25 06:00:00,8.5,81.6,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-30 03:00:00,7.7,87.2,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-30 06:00:00,7.9,86.6,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-30 09:00:00,8.0,86.2,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-01-30 12:00:00,8.0,86.0,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-30 15:00:00,8.1,85.6,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-01-30 18:00:00,8.1,85.3,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-30 21:00:00,8.1,85.1,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-01-31 00:00:00,8.2,84.8,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-31 03:00:00,8.4,84.3,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-31 06:00:00,8.6,83.9,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-31 09:00:00,8.7,83.7,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-01-31 12:00:00,8.6,83.5,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-31 15:00:00,8.5,83.2,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-01-31 18:00:00,8.3,82.9,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-01-31 21:00:00,8.2,82.8,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-02-01 00:00:00,8.2,82.7,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-01 03:00:00,8.2,82.5,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-01 06:00:00,8.2,82.5,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-01 09:00:00,8.2,82.4,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-02-01 12:00:00,8.2,82.3,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-01 15:00:00,8.2,82.2,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-02-01 18:00:00,8.1,82.1,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-01 21:00:00,7.9,81.8,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-02-02 00:00:00,7.6,81.4,25.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-02 03:00:00,7.2,81.1,20.0,1004.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-02 06:00:00,6.8,80.8,20.0,1006.0,BB,Depression
2023030N08087,2023,UNNAMED,2023-02-02 09:00:00,6.5,80.5,,,BB,Super Cyclonic Storm
2023030N08087,2023,UNNAMED,2023-02-02 12:00:00,6.3,80.3,20.0,1006.0,BB,Depression
2023129N08091,2023,MOCHA,2023-05-08 18:00:00,7.7,91.4,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-08 21:00:00,7.6,91.1,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 00:00:00,7.6,90.7,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 03:00:00,7.6,90.1,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 06:00:00,7.6,89.6,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 09:00:00,7.7,89.3,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 12:00:00,7.9,89.3,25.0,1002.0,BB,Depression
2023129N08091,2023,MOCHA,2023-05-09 15:00:00,8.1,89.2,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-09 18:00:00,8.3,89.1,25.0,1002.0,BB,Depression
2023129N08091,2023,MOCHA,2023-05-09 21:00:00,8.3,89.1,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-10 00:00:00,8.5,89.0,30.0,1000.0,BB,Deep Depression
2023129N08091,2023,MOCHA,2023-05-10 03:00:00,8.8,88.7,30.0,1000.0,BB,Deep Depression
2023129N08091,2023,MOCHA,2023-05-10 06:00:00,9.3,88.5,30.0,999.0,BB,Deep Depression
2023129N08091,2023,MOCHA,2023-05-10 09:00:00,9.7,88.4,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-10 12:00:00,10.1,88.4,30.0,998.0,BB,Deep Depression
2023129N08091,2023,MOCHA,2023-05-10 15:00:00,10.4,88.3,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-10 18:00:00,10.8,88.3,30.0,998.0,BB,Deep Depression
2023129N08091,2023,MOCHA,2023-05-10 21:00:00,11.0,88.2,,,BB,Super Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 00:00:00,11.2,88.1,35.0,997.0,BB,Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 03:00:00,11.3,88.1,35.0,996.0,BB,Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 06:00:00,11.6,88.1,45.0,996.0,BB,Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 09:00:00,11.8,88.0,45.0,996.0,BB,Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 12:00:00,12.1,88.1,50.0,994.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 15:00:00,12.4,88.1,50.0,992.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 18:00:00,12.8,88.1,50.0,992.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-11 21:00:00,13.0,88.1,60.0,986.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 00:00:00,13.3,88.1,65.0,982.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 03:00:00,13.7,88.2,65.0,982.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 06:00:00,14.0,88.3,75.0,974.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 09:00:00,14.3,88.4,85.0,970.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 12:00:00,14.6,88.6,85.0,970.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 15:00:00,14.8,88.7,90.0,964.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 18:00:00,15.0,88.9,100.0,954.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-12 21:00:00,15.1,89.0,100.0,954.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 00:00:00,15.4,89.1,100.0,954.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 03:00:00,15.7,89.5,100.0,954.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 06:00:00,16.0,90.0,105.0,950.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 09:00:00,16.4,90.3,105.0,950.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 12:00:00,16.9,90.8,110.0,944.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 15:00:00,17.4,91.0,110.0,944.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 18:00:00,17.9,91.2,115.0,938.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-13 21:00:00,18.3,91.4,115.0,938.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 00:00:00,18.7,91.7,115.0,938.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 03:00:00,19.3,92.1,110.0,944.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 06:00:00,19.9,92.6,100.0,952.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 09:00:00,20.4,92.9,90.0,964.0,BB,Extremely Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 12:00:00,21.1,93.3,75.0,974.0,BB,Very Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 15:00:00,22.1,94.1,60.0,984.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 18:00:00,23.3,95.2,50.0,992.0,BB,Severe Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-14 21:00:00,24.3,96.1,35.0,996.0,BB,Cyclonic Storm
2023129N08091,2023,MOCHA,2023-05-15 00:00:00,25.1,97.8,25.0,1000.0,BB,Depression
2023156N10067,2023,BIPARJOY,2023-06-05 00:00:00,10.3,66.7,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 03:00:00,10.5,66.6,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 06:00:00,10.7,66.5,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 09:00:00,10.8,66.4,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 12:00:00,11.0,66.3,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 15:00:00,11.2,66.2,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 18:00:00,11.4,66.1,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-05 21:00:00,11.5,66.0,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-06 00:00:00,11.5,66.0,25.0,1000.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-06 03:00:00,11.7,66.0,25.0,1000.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-06 06:00:00,11.9,65.9,30.0,999.0,AS,Deep Depression
2023156N10067,2023,BIPARJOY,2023-06-06 09:00:00,12.0,66.0,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-06 12:00:00,12.2,66.0,35.0,998.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-06 15:00:00,12.3,66.0,35.0,998.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-06 18:00:00,12.5,66.1,40.0,996.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-06 21:00:00,12.5,66.2,45.0,996.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 00:00:00,12.6,66.3,55.0,990.0,AS,Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 03:00:00,12.8,66.3,60.0,988.0,AS,Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 06:00:00,13.0,66.4,65.0,983.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 09:00:00,13.2,66.3,65.0,983.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 12:00:00,13.3,66.2,65.0,983.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 15:00:00,13.4,66.2,65.0,983.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 18:00:00,13.6,66.1,70.0,980.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-07 21:00:00,13.6,66.0,70.0,980.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 00:00:00,13.8,66.1,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 03:00:00,13.9,66.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 06:00:00,14.0,66.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 09:00:00,14.2,66.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 12:00:00,14.3,66.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 15:00:00,14.4,66.0,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 18:00:00,14.6,66.1,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-08 21:00:00,14.6,66.1,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 00:00:00,14.8,66.3,75.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 03:00:00,14.8,66.5,70.0,980.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 06:00:00,15.0,66.8,70.0,980.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 09:00:00,15.3,67.0,70.0,980.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 12:00:00,15.6,67.2,65.0,982.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 15:00:00,15.9,67.3,65.0,982.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 18:00:00,16.2,67.4,70.0,978.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-09 21:00:00,16.3,67.4,70.0,976.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 00:00:00,16.5,67.4,75.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 03:00:00,16.6,67.3,75.0,972.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 06:00:00,16.7,67.3,75.0,970.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 09:00:00,16.9,67.4,80.0,966.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 12:00:00,17.2,67.3,80.0,964.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 15:00:00,17.4,67.3,80.0,964.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 18:00:00,17.5,67.4,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-10 21:00:00,17.6,67.4,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 00:00:00,17.8,67.6,90.0,960.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 03:00:00,18.0,67.7,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 06:00:00,18.3,67.8,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 09:00:00,18.5,67.8,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 12:00:00,18.7,67.8,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 15:00:00,18.8,67.8,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 18:00:00,18.9,67.8,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-11 21:00:00,19.0,67.7,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 00:00:00,19.2,67.7,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 03:00:00,19.4,67.6,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 06:00:00,19.7,67.5,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 09:00:00,19.8,67.4,90.0,958.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 12:00:00,19.9,67.3,90.0,960.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 15:00:00,20.0,67.2,90.0,960.0,AS,Extremely Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 18:00:00,20.2,67.2,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-12 21:00:00,20.4,67.2,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 00:00:00,20.7,67.0,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 03:00:00,20.9,66.9,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 06:00:00,21.0,66.8,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 09:00:00,21.1,66.5,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 12:00:00,21.2,66.5,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 15:00:00,21.3,66.4,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 18:00:00,21.5,66.4,85.0,962.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-13 21:00:00,21.5,66.3,85.0,964.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 00:00:00,21.6,66.3,80.0,966.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 03:00:00,21.6,66.3,80.0,966.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 06:00:00,21.6,66.4,80.0,966.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 09:00:00,21.7,66.6,80.0,966.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 12:00:00,21.9,66.7,75.0,970.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 15:00:00,22.1,66.8,70.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 18:00:00,22.2,66.8,70.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-14 21:00:00,22.3,66.8,70.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 00:00:00,22.3,67.0,70.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 03:00:00,22.5,67.1,70.0,974.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 06:00:00,22.6,67.3,65.0,976.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 09:00:00,22.7,67.7,65.0,976.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 12:00:00,22.8,68.1,65.0,976.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 15:00:00,23.1,68.4,65.0,976.0,AS,Very Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 18:00:00,23.3,68.6,60.0,980.0,AS,Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-15 21:00:00,23.4,68.8,50.0,982.0,AS,Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 00:00:00,23.5,69.1,50.0,978.0,AS,Severe Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 03:00:00,23.5,69.4,45.0,978.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 06:00:00,23.7,69.7,40.0,980.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 09:00:00,23.9,70.0,40.0,984.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 12:00:00,24.2,70.4,35.0,986.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 15:00:00,24.5,70.7,35.0,987.0,AS,Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-16 18:00:00,24.6,70.9,30.0,988.0,AS,Deep Depression
2023156N10067,2023,BIPARJOY,2023-06-16 21:00:00,24.7,71.0,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-17 00:00:00,24.8,71.2,30.0,988.0,AS,Deep Depression
2023156N10067,2023,BIPARJOY,2023-06-17 03:00:00,25.0,71.5,30.0,988.0,AS,Deep Depression
2023156N10067,2023,BIPARJOY,2023-06-17 06:00:00,25.3,71.9,30.0,989.0,AS,Deep Depression
2023156N10067,2023,BIPARJOY,2023-06-17 09:00:00,25.5,72.2,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-17 12:00:00,25.6,72.5,25.0,990.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-17 15:00:00,25.7,72.7,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-17 18:00:00,25.8,72.8,25.0,991.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-17 21:00:00,25.9,73.0,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-18 00:00:00,26.0,73.3,25.0,991.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-18 03:00:00,26.2,73.8,25.0,992.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-18 06:00:00,26.3,74.0,25.0,994.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-18 09:00:00,26.3,74.3,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-18 12:00:00,26.3,74.7,20.0,995.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-18 15:00:00,26.3,74.9,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-18 18:00:00,26.3,75.2,20.0,995.0,AS,Depression
2023156N10067,2023,BIPARJOY,2023-06-18 21:00:00,26.3,75.6,,,AS,Super Cyclonic Storm
2023156N10067,2023,BIPARJOY,2023-06-19 00:00:00,26.3,76.0,20.0,995.0,AS,Depression
2023160N20092,2023,UNNAMED,2023-06-08 12:00:00,19.5,92.1,,,BB,Super Cyclonic Storm
2023160N20092,2023,UNNAMED,2023-06-08 15:00:00,19.5,91.9,,,BB,Super Cyclonic Storm
2023160N20092,2023,UNNAMED,2023-06-08 18:00:00,19.6,91.7,,,BB,Super Cyclonic Storm
2023160N20092,2023,UNNAMED,2023-06-08 21:00:00,19.7,91.6,,,BB,Super Cyclonic Storm
